ID,age,car_type,Loanamount,Deposit,area,APR,application_outcome,Funded,Loanamount_Grouped,Deposit_Grouped,Age_Grouped,Net_Exposure,funded_flag,approved_flag
3857,19,Saloon,4882.0,1417.0,urban,0.25,approved,No,"4,800-7,199","1,200-1,799",18-20,3465.0,0,1
3856,53,SUV,3256.0,1190.0,urban,0.05,approved,Yes,"<4,800","600-1,199",51-55,2066.0,1,1
3853,20,Saloon,9960.0,583.0,rural,0.25,approved,No,"9,600-11,999",<600,18-20,9377.0,0,1
3851,46,SUV,3992.0,905.0,urban,0.2,approved,Yes,"<4,800","600-1,199",46-50,3087.0,1,1
3850,31,SUV,9507.0,1235.0,urban,0.0,declined,N/A,"7,200-9,599","1,200-1,799",31-35,8272.0,0,0
3837,23,Convertible,20380.0,1046.0,rural,0.15,approved,No,"19,200-21,599","600-1,199",21-25,19334.0,0,1
3834,42,Convertible,11685.0,1659.0,urban,0.1,approved,Yes,"9,600-11,999","1,200-1,799",41-45,10026.0,1,1
3830,52,SUV,17243.0,807.0,urban,0.0,declined,N/A,"16,800-19,199","600-1,199",51-55,16436.0,0,0
3828,44,Saloon,3993.0,737.0,rural,0.15,approved,No,"<4,800","600-1,199",41-45,3256.0,0,1
3825,55,Convertible,22224.0,1267.0,urban,0.05,approved,Yes,"21,600-23,999","1,200-1,799",51-55,20957.0,1,1
3824,64,SUV,5171.0,1228.0,rural,0.15,approved,No,"4,800-7,199","1,200-1,799",61-65,3943.0,0,1
3823,18,SUV,12114.0,859.0,urban,0.1,approved,No,"12,000-14,399","600-1,199",18-20,11255.0,0,1
3822,49,SUV,18939.0,604.0,urban,0.0,declined,N/A,"16,800-19,199","600-1,199",46-50,18335.0,0,0
3821,63,Saloon,4788.0,522.0,rural,0.0,declined,N/A,"<4,800",<600,61-65,4266.0,0,0
3820,39,Saloon,15400.0,1772.0,urban,0.15,approved,No,"14,400-16,799","1,200-1,799",36-40,13628.0,0,1
3817,27,Saloon,13573.0,1391.0,urban,0.2,approved,Yes,"12,000-14,399","1,200-1,799",26-30,12182.0,1,1
3815,44,Saloon,3416.0,1424.0,rural,0.25,approved,No,"<4,800","1,200-1,799",41-45,1992.0,0,1
3814,42,Saloon,3292.0,1230.0,urban,0.2,approved,Yes,"<4,800","1,200-1,799",41-45,2062.0,1,1
3812,45,Saloon,4712.0,811.0,urban,0.15,approved,Yes,"<4,800","600-1,199",41-45,3901.0,1,1
3811,19,SUV,3254.0,938.0,urban,0.1,approved,Yes,"<4,800","600-1,199",18-20,2316.0,1,1
3801,31,Saloon,13446.0,1370.0,urban,0.15,approved,Yes,"12,000-14,399","1,200-1,799",31-35,12076.0,1,1
3797,57,SUV,17455.0,1652.0,urban,0.2,approved,No,"16,800-19,199","1,200-1,799",56-60,15803.0,0,1
3796,40,Saloon,5922.0,1053.0,rural,0.15,approved,No,"4,800-7,199","600-1,199",36-40,4869.0,0,1
3795,57,SUV,3620.0,1421.0,urban,0.1,approved,Yes,"<4,800","1,200-1,799",56-60,2199.0,1,1
3794,23,Saloon,3067.0,602.0,rural,0.0,declined,N/A,"<4,800","600-1,199",21-25,2465.0,0,0
3791,62,Saloon,4713.0,1042.0,rural,0.2,approved,No,"<4,800","600-1,199",61-65,3671.0,0,1
3788,36,SUV,18566.0,1502.0,rural,0.0,declined,N/A,"16,800-19,199","1,200-1,799",36-40,17064.0,0,0
3787,38,Saloon,3571.0,1373.0,urban,0.0,declined,N/A,"<4,800","1,200-1,799",36-40,2198.0,0,0
3784,40,Saloon,2917.0,1230.0,urban,0.15,approved,Yes,"<4,800","1,200-1,799",36-40,1687.0,1,1
3783,33,Convertible,15038.0,1659.0,rural,0.0,declined,N/A,"14,400-16,799","1,200-1,799",31-35,13379.0,0,0
3782,21,SUV,14541.0,1722.0,rural,0.0,declined,N/A,"14,400-16,799","1,200-1,799",21-25,12819.0,0,0
3780,24,Convertible,23762.0,908.0,urban,0.0,declined,N/A,"21,600-23,999","600-1,199",21-25,22854.0,0,0
3779,58,SUV,4095.0,869.0,rural,0.05,approved,No,"<4,800","600-1,199",56-60,3226.0,0,1
3778,35,Saloon,4746.0,1307.0,urban,0.0,declined,N/A,"<4,800","1,200-1,799",31-35,3439.0,0,0
3773,24,Convertible,24704.0,1090.0,rural,0.0,declined,N/A,">=24,000","600-1,199",21-25,23614.0,0,0
3772,32,SUV,17995.0,1029.0,urban,0.15,approved,No,"16,800-19,199","600-1,199",31-35,16966.0,0,1
3770,53,Saloon,3847.0,1094.0,urban,0.1,approved,No,"<4,800","600-1,199",51-55,2753.0,0,1
3768,26,Saloon,16084.0,1389.0,urban,0.15,approved,Yes,"14,400-16,799","1,200-1,799",26-30,14695.0,1,1
3767,23,Convertible,15506.0,1319.0,urban,0.0,declined,N/A,"14,400-16,799","1,200-1,799",21-25,14187.0,0,0
3766,51,Saloon,3296.0,899.0,urban,0.25,approved,No,"<4,800","600-1,199",51-55,2397.0,0,1
3761,55,SUV,3626.0,831.0,urban,0.1,approved,No,"<4,800","600-1,199",51-55,2795.0,0,1
3759,33,SUV,17106.0,1049.0,rural,0.0,declined,N/A,"16,800-19,199","600-1,199",31-35,16057.0,0,0
3758,64,Saloon,6567.0,1233.0,urban,0.15,approved,Yes,"4,800-7,199","1,200-1,799",61-65,5334.0,1,1
3753,26,SUV,18769.0,1369.0,urban,0.0,declined,N/A,"16,800-19,199","1,200-1,799",26-30,17400.0,0,0
3747,48,Convertible,23045.0,873.0,urban,0.15,approved,Yes,"21,600-23,999","600-1,199",46-50,22172.0,1,1
3745,24,Saloon,6001.0,598.0,rural,0.15,approved,No,"4,800-7,199",<600,21-25,5403.0,0,1
3741,39,Saloon,10109.0,1438.0,rural,0.15,approved,No,"9,600-11,999","1,200-1,799",36-40,8671.0,0,1
3739,29,Saloon,3127.0,961.0,urban,0.25,approved,Yes,"<4,800","600-1,199",26-30,2166.0,1,1
3738,29,SUV,12130.0,1002.0,rural,0.05,approved,No,"12,000-14,399","600-1,199",26-30,11128.0,0,1
3735,42,SUV,10953.0,1574.0,urban,0.15,approved,No,"9,600-11,999","1,200-1,799",41-45,9379.0,0,1
3733,62,Convertible,18356.0,1550.0,rural,0.1,approved,No,"16,800-19,199","1,200-1,799",61-65,16806.0,0,1
3726,24,Saloon,8236.0,641.0,rural,0.0,declined,N/A,"7,200-9,599","600-1,199",21-25,7595.0,0,0
3725,51,Saloon,3776.0,596.0,rural,0.25,approved,No,"<4,800",<600,51-55,3180.0,0,1
3723,20,Saloon,4998.0,1451.0,urban,0.15,approved,Yes,"4,800-7,199","1,200-1,799",18-20,3547.0,1,1
3722,36,Saloon,15076.0,910.0,urban,0.15,approved,Yes,"14,400-16,799","600-1,199",36-40,14166.0,1,1
3719,24,Saloon,5701.0,1243.0,rural,0.0,declined,N/A,"4,800-7,199","1,200-1,799",21-25,4458.0,0,0
3709,31,Saloon,7373.0,505.0,urban,0.0,declined,N/A,"7,200-9,599",<600,31-35,6868.0,0,0
3703,57,Convertible,17262.0,1483.0,rural,0.05,approved,No,"16,800-19,199","1,200-1,799",56-60,15779.0,0,1
3702,42,Saloon,3712.0,648.0,urban,0.15,approved,No,"<4,800","600-1,199",41-45,3064.0,0,1
3696,31,Saloon,12238.0,1289.0,rural,0.0,declined,N/A,"12,000-14,399","1,200-1,799",31-35,10949.0,0,0
3692,42,SUV,4612.0,560.0,urban,0.25,approved,No,"<4,800",<600,41-45,4052.0,0,1
3690,20,Saloon,3363.0,622.0,rural,0.2,approved,No,"<4,800","600-1,199",18-20,2741.0,0,1
3689,64,SUV,16733.0,1159.0,rural,0.05,approved,Yes,"14,400-16,799","600-1,199",61-65,15574.0,1,1
3685,25,SUV,13801.0,1364.0,rural,0.15,approved,No,"12,000-14,399","1,200-1,799",21-25,12437.0,0,1
3680,31,Convertible,8733.0,616.0,rural,0.05,approved,No,"7,200-9,599","600-1,199",31-35,8117.0,0,1
3678,34,Saloon,7842.0,767.0,urban,0.0,declined,N/A,"7,200-9,599","600-1,199",31-35,7075.0,0,0
3677,56,Convertible,13240.0,1663.0,urban,0.15,approved,Yes,"12,000-14,399","1,200-1,799",56-60,11577.0,1,1
3672,40,Convertible,12842.0,748.0,rural,0.1,approved,No,"12,000-14,399","600-1,199",36-40,12094.0,0,1
3670,19,SUV,10095.0,503.0,urban,0.2,approved,No,"9,600-11,999",<600,18-20,9592.0,0,1
3667,31,Saloon,4373.0,853.0,urban,0.0,declined,N/A,"<4,800","600-1,199",31-35,3520.0,0,0
3665,44,SUV,18928.0,955.0,rural,0.0,declined,N/A,"16,800-19,199","600-1,199",41-45,17973.0,0,0
3664,43,SUV,5790.0,1140.0,rural,0.2,approved,Yes,"4,800-7,199","600-1,199",41-45,4650.0,1,1
3663,49,SUV,16449.0,507.0,rural,0.05,approved,No,"14,400-16,799",<600,46-50,15942.0,0,1
3660,31,SUV,16634.0,1173.0,urban,0.2,approved,No,"14,400-16,799","600-1,199",31-35,15461.0,0,1
3658,18,Saloon,9526.0,933.0,urban,0.0,declined,N/A,"7,200-9,599","600-1,199",18-20,8593.0,0,0
3655,20,Saloon,3598.0,1333.0,urban,0.15,approved,No,"<4,800","1,200-1,799",18-20,2265.0,0,1
3654,47,SUV,8200.0,1319.0,urban,0.1,approved,No,"7,200-9,599","1,200-1,799",46-50,6881.0,0,1
3653,38,Saloon,11102.0,714.0,rural,0.0,declined,N/A,"9,600-11,999","600-1,199",36-40,10388.0,0,0
3652,62,Saloon,4088.0,828.0,urban,0.15,approved,Yes,"<4,800","600-1,199",61-65,3260.0,1,1
3650,61,Saloon,8560.0,925.0,urban,0.15,approved,No,"7,200-9,599","600-1,199",61-65,7635.0,0,1
3649,28,Saloon,15204.0,1346.0,urban,0.25,approved,Yes,"14,400-16,799","1,200-1,799",26-30,13858.0,1,1
3639,41,Saloon,4723.0,828.0,urban,0.15,approved,No,"<4,800","600-1,199",41-45,3895.0,0,1
3638,37,SUV,2767.0,1084.0,rural,0.25,approved,Yes,"<4,800","600-1,199",36-40,1683.0,1,1
3633,56,SUV,8151.0,938.0,urban,0.1,approved,Yes,"7,200-9,599","600-1,199",56-60,7213.0,1,1
3631,27,Saloon,5683.0,1233.0,rural,0.15,approved,Yes,"4,800-7,199","1,200-1,799",26-30,4450.0,1,1
3630,35,SUV,9230.0,527.0,urban,0.0,declined,N/A,"7,200-9,599",<600,31-35,8703.0,0,0
3629,60,Saloon,5987.0,835.0,rural,0.25,approved,Yes,"4,800-7,199","600-1,199",56-60,5152.0,1,1
3628,58,Convertible,21530.0,1024.0,rural,0.15,approved,No,"19,200-21,599","600-1,199",56-60,20506.0,0,1
3626,62,Saloon,12443.0,685.0,urban,0.15,approved,Yes,"12,000-14,399","600-1,199",61-65,11758.0,1,1
3623,31,Saloon,7033.0,672.0,urban,0.0,declined,N/A,"4,800-7,199","600-1,199",31-35,6361.0,0,0
3622,29,Convertible,10536.0,1454.0,urban,0.0,declined,N/A,"9,600-11,999","1,200-1,799",26-30,9082.0,0,0
3621,34,SUV,3947.0,1314.0,rural,0.0,declined,N/A,"<4,800","1,200-1,799",31-35,2633.0,0,0
3617,38,Saloon,7321.0,1272.0,rural,0.15,approved,Yes,"7,200-9,599","1,200-1,799",36-40,6049.0,1,1
3615,31,Convertible,23259.0,1603.0,rural,0.1,approved,Yes,"21,600-23,999","1,200-1,799",31-35,21656.0,1,1
3614,22,Saloon,5141.0,572.0,rural,0.25,approved,Yes,"4,800-7,199",<600,21-25,4569.0,1,1
3610,18,Saloon,6134.0,821.0,urban,0.0,declined,N/A,"4,800-7,199","600-1,199",18-20,5313.0,0,0
3608,22,Convertible,21809.0,920.0,urban,0.1,approved,No,"21,600-23,999","600-1,199",21-25,20889.0,0,1
3606,46,Saloon,2887.0,978.0,rural,0.2,approved,No,"<4,800","600-1,199",46-50,1909.0,0,1
3603,53,Saloon,3599.0,1420.0,urban,0.0,declined,N/A,"<4,800","1,200-1,799",51-55,2179.0,0,0
3600,48,SUV,19404.0,864.0,rural,0.0,declined,N/A,"19,200-21,599","600-1,199",46-50,18540.0,0,0
3597,37,Saloon,6114.0,1338.0,rural,0.15,approved,No,"4,800-7,199","1,200-1,799",36-40,4776.0,0,1
3596,37,Convertible,8918.0,1715.0,rural,0.0,declined,N/A,"7,200-9,599","1,200-1,799",36-40,7203.0,0,0
3595,36,Saloon,5382.0,594.0,urban,0.15,approved,Yes,"4,800-7,199",<600,36-40,4788.0,1,1
3594,40,Saloon,4294.0,790.0,rural,0.15,approved,No,"<4,800","600-1,199",36-40,3504.0,0,1
3590,20,Saloon,8429.0,1548.0,urban,0.25,approved,No,"7,200-9,599","1,200-1,799",18-20,6881.0,0,1
3588,59,Convertible,17736.0,936.0,rural,0.1,approved,No,"16,800-19,199","600-1,199",56-60,16800.0,0,1
3574,25,Convertible,17666.0,1652.0,urban,0.0,declined,N/A,"16,800-19,199","1,200-1,799",21-25,16014.0,0,0
3570,32,Saloon,3019.0,1150.0,urban,0.0,declined,N/A,"<4,800","600-1,199",31-35,1869.0,0,0
3569,18,SUV,2541.0,913.0,urban,0.0,declined,N/A,"<4,800","600-1,199",18-20,1628.0,0,0
3566,43,SUV,4039.0,924.0,urban,0.2,approved,Yes,"<4,800","600-1,199",41-45,3115.0,1,1
3564,27,Saloon,7998.0,1581.0,rural,0.0,declined,N/A,"7,200-9,599","1,200-1,799",26-30,6417.0,0,0
3563,36,Saloon,9362.0,1456.0,rural,0.25,approved,No,"7,200-9,599","1,200-1,799",36-40,7906.0,0,1
3562,64,SUV,13459.0,1643.0,rural,0.2,approved,No,"12,000-14,399","1,200-1,799",61-65,11816.0,0,1
3559,52,Saloon,11658.0,1066.0,urban,0.15,approved,No,"9,600-11,999","600-1,199",51-55,10592.0,0,1
3554,23,Convertible,16930.0,1068.0,rural,0.0,declined,N/A,"16,800-19,199","600-1,199",21-25,15862.0,0,0
3553,62,Convertible,20944.0,647.0,urban,0.15,approved,Yes,"19,200-21,599","600-1,199",61-65,20297.0,1,1
3552,36,SUV,12365.0,1083.0,rural,0.25,approved,Yes,"12,000-14,399","600-1,199",36-40,11282.0,1,1
3551,34,Saloon,3562.0,1134.0,urban,0.0,declined,N/A,"<4,800","600-1,199",31-35,2428.0,0,0
3542,59,Convertible,7775.0,1543.0,rural,0.25,approved,Yes,"7,200-9,599","1,200-1,799",56-60,6232.0,1,1
3541,65,SUV,19765.0,817.0,rural,0.25,approved,No,"19,200-21,599","600-1,199",61-65,18948.0,0,1
3540,29,Saloon,2905.0,593.0,rural,0.15,approved,No,"<4,800",<600,26-30,2312.0,0,1
3538,65,Saloon,4885.0,1207.0,rural,0.15,approved,No,"4,800-7,199","1,200-1,799",61-65,3678.0,0,1
3537,24,SUV,19666.0,935.0,rural,0.0,declined,N/A,"19,200-21,599","600-1,199",21-25,18731.0,0,0
3528,30,Convertible,20131.0,1333.0,urban,0.2,approved,No,"19,200-21,599","1,200-1,799",26-30,18798.0,0,1
3527,58,Saloon,11842.0,1743.0,rural,0.15,approved,Yes,"9,600-11,999","1,200-1,799",56-60,10099.0,1,1
3522,46,Convertible,15121.0,1548.0,urban,0.05,approved,No,"14,400-16,799","1,200-1,799",46-50,13573.0,0,1
3518,64,SUV,11908.0,1096.0,urban,0.1,approved,Yes,"9,600-11,999","600-1,199",61-65,10812.0,1,1
3516,42,Saloon,14593.0,939.0,rural,0.15,approved,No,"14,400-16,799","600-1,199",41-45,13654.0,0,1
3508,45,Saloon,14563.0,1783.0,rural,0.15,approved,No,"14,400-16,799","1,200-1,799",41-45,12780.0,0,1
3503,58,Convertible,20851.0,1499.0,rural,0.05,approved,No,"19,200-21,599","1,200-1,799",56-60,19352.0,0,1
3499,45,Saloon,5209.0,1485.0,rural,0.1,approved,No,"4,800-7,199","1,200-1,799",41-45,3724.0,0,1
3495,62,Saloon,5235.0,1449.0,rural,0.15,approved,No,"4,800-7,199","1,200-1,799",61-65,3786.0,0,1
3494,25,Saloon,3193.0,1257.0,urban,0.0,declined,N/A,"<4,800","1,200-1,799",21-25,1936.0,0,0
3491,53,Convertible,20575.0,758.0,urban,0.2,approved,No,"19,200-21,599","600-1,199",51-55,19817.0,0,1
3489,32,Saloon,4366.0,1302.0,rural,0.0,declined,N/A,"<4,800","1,200-1,799",31-35,3064.0,0,0
3487,49,Saloon,3042.0,849.0,rural,0.0,declined,N/A,"<4,800","600-1,199",46-50,2193.0,0,0
3484,61,Saloon,3591.0,1336.0,urban,0.2,approved,Yes,"<4,800","1,200-1,799",61-65,2255.0,1,1
3482,23,Saloon,2906.0,969.0,urban,0.2,approved,No,"<4,800","600-1,199",21-25,1937.0,0,1
3480,22,Convertible,9390.0,854.0,rural,0.0,declined,N/A,"7,200-9,599","600-1,199",21-25,8536.0,0,0
3476,28,SUV,12054.0,1471.0,urban,0.05,approved,Yes,"12,000-14,399","1,200-1,799",26-30,10583.0,1,1
3472,55,SUV,4449.0,1019.0,rural,0.25,approved,Yes,"<4,800","600-1,199",51-55,3430.0,1,1
3471,56,Convertible,16312.0,976.0,urban,0.05,approved,No,"14,400-16,799","600-1,199",56-60,15336.0,0,1
3464,18,Convertible,13006.0,629.0,rural,0.1,approved,No,"12,000-14,399","600-1,199",18-20,12377.0,0,1
3463,25,Convertible,14484.0,1175.0,rural,0.2,approved,No,"14,400-16,799","600-1,199",21-25,13309.0,0,1
3457,33,Convertible,13554.0,1136.0,rural,0.0,declined,N/A,"12,000-14,399","600-1,199",31-35,12418.0,0,0
3455,29,Saloon,3150.0,1218.0,rural,0.0,declined,N/A,"<4,800","1,200-1,799",26-30,1932.0,0,0
3454,46,SUV,12293.0,1735.0,urban,0.2,approved,No,"12,000-14,399","1,200-1,799",46-50,10558.0,0,1
3452,49,Convertible,22981.0,631.0,urban,0.0,declined,N/A,"21,600-23,999","600-1,199",46-50,22350.0,0,0
3445,26,Convertible,10196.0,985.0,urban,0.05,approved,Yes,"9,600-11,999","600-1,199",26-30,9211.0,1,1
3442,45,Saloon,5360.0,613.0,urban,0.15,approved,No,"4,800-7,199","600-1,199",41-45,4747.0,0,1
3441,21,Convertible,9342.0,1580.0,rural,0.05,approved,No,"7,200-9,599","1,200-1,799",21-25,7762.0,0,1
3437,20,Saloon,11263.0,862.0,urban,0.0,declined,N/A,"9,600-11,999","600-1,199",18-20,10401.0,0,0
3436,62,Saloon,16759.0,1339.0,urban,0.2,approved,Yes,"14,400-16,799","1,200-1,799",61-65,15420.0,1,1
3435,65,Convertible,22247.0,1692.0,rural,0.05,approved,No,"21,600-23,999","1,200-1,799",61-65,20555.0,0,1
3434,18,Convertible,21284.0,792.0,urban,0.0,declined,N/A,"19,200-21,599","600-1,199",18-20,20492.0,0,0
3427,61,Saloon,11804.0,774.0,rural,0.15,approved,No,"9,600-11,999","600-1,199",61-65,11030.0,0,1
3425,43,Saloon,2765.0,1277.0,urban,0.25,approved,Yes,"<4,800","1,200-1,799",41-45,1488.0,1,1
3421,56,SUV,14711.0,668.0,urban,0.1,approved,Yes,"14,400-16,799","600-1,199",56-60,14043.0,1,1
3419,22,SUV,14896.0,882.0,rural,0.1,approved,No,"14,400-16,799","600-1,199",21-25,14014.0,0,1
3416,51,Saloon,5347.0,1144.0,urban,0.25,approved,Yes,"4,800-7,199","600-1,199",51-55,4203.0,1,1
3413,19,Convertible,14134.0,741.0,urban,0.2,approved,Yes,"12,000-14,399","600-1,199",18-20,13393.0,1,1
3412,25,Saloon,3791.0,1166.0,urban,0.0,declined,N/A,"<4,800","600-1,199",21-25,2625.0,0,0
3410,56,SUV,3001.0,1381.0,rural,0.1,approved,No,"<4,800","1,200-1,799",56-60,1620.0,0,1
3409,26,SUV,4922.0,1371.0,rural,0.15,approved,No,"4,800-7,199","1,200-1,799",26-30,3551.0,0,1
3406,57,SUV,12217.0,712.0,urban,0.25,approved,Yes,"12,000-14,399","600-1,199",56-60,11505.0,1,1
3405,25,SUV,4512.0,616.0,urban,0.0,declined,N/A,"<4,800","600-1,199",21-25,3896.0,0,0
3402,19,Saloon,6087.0,1327.0,urban,0.0,declined,N/A,"4,800-7,199","1,200-1,799",18-20,4760.0,0,0
3401,22,Saloon,6064.0,702.0,rural,0.0,declined,N/A,"4,800-7,199","600-1,199",21-25,5362.0,0,0
3398,22,SUV,3979.0,1292.0,urban,0.05,approved,Yes,"<4,800","1,200-1,799",21-25,2687.0,1,1
3397,42,SUV,11094.0,1302.0,rural,0.2,approved,No,"9,600-11,999","1,200-1,799",41-45,9792.0,0,1
3396,34,Saloon,7644.0,1253.0,rural,0.0,declined,N/A,"7,200-9,599","1,200-1,799",31-35,6391.0,0,0
3394,61,SUV,13968.0,1407.0,urban,0.05,approved,No,"12,000-14,399","1,200-1,799",61-65,12561.0,0,1
3392,38,Saloon,2968.0,1229.0,rural,0.25,approved,No,"<4,800","1,200-1,799",36-40,1739.0,0,1
3390,39,SUV,11541.0,1211.0,urban,0.25,approved,No,"9,600-11,999","1,200-1,799",36-40,10330.0,0,1
3389,29,Convertible,9044.0,780.0,urban,0.15,approved,Yes,"7,200-9,599","600-1,199",26-30,8264.0,1,1
3388,61,SUV,7458.0,1016.0,rural,0.25,approved,No,"7,200-9,599","600-1,199",61-65,6442.0,0,1
3387,43,Saloon,8547.0,669.0,rural,0.25,approved,No,"7,200-9,599","600-1,199",41-45,7878.0,0,1
3384,58,Saloon,5030.0,1328.0,urban,0.25,approved,Yes,"4,800-7,199","1,200-1,799",56-60,3702.0,1,1
3381,38,Saloon,5111.0,1095.0,rural,0.0,declined,N/A,"4,800-7,199","600-1,199",36-40,4016.0,0,0
3380,49,SUV,9274.0,1417.0,urban,0.25,approved,Yes,"7,200-9,599","1,200-1,799",46-50,7857.0,1,1
3376,52,Convertible,24942.0,1191.0,urban,0.1,approved,Yes,">=24,000","600-1,199",51-55,23751.0,1,1
3368,29,Saloon,6169.0,1453.0,rural,0.0,declined,N/A,"4,800-7,199","1,200-1,799",26-30,4716.0,0,0
3366,39,SUV,2701.0,818.0,rural,0.0,declined,N/A,"<4,800","600-1,199",36-40,1883.0,0,0
3364,54,SUV,18851.0,1388.0,urban,0.25,approved,Yes,"16,800-19,199","1,200-1,799",51-55,17463.0,1,1
3353,47,Convertible,21581.0,797.0,rural,0.0,declined,N/A,"19,200-21,599","600-1,199",46-50,20784.0,0,0
3351,56,Convertible,21708.0,1026.0,urban,0.2,approved,Yes,"21,600-23,999","600-1,199",56-60,20682.0,1,1
3349,59,SUV,3552.0,646.0,urban,0.1,approved,No,"<4,800","600-1,199",56-60,2906.0,0,1
3348,38,Saloon,3066.0,706.0,rural,0.0,declined,N/A,"<4,800","600-1,199",36-40,2360.0,0,0
3344,54,SUV,7416.0,580.0,urban,0.25,approved,Yes,"7,200-9,599",<600,51-55,6836.0,1,1
3342,48,Saloon,12044.0,1075.0,rural,0.15,approved,No,"12,000-14,399","600-1,199",46-50,10969.0,0,1
3335,33,SUV,2544.0,963.0,urban,0.0,declined,N/A,"<4,800","600-1,199",31-35,1581.0,0,0
3333,62,Saloon,3977.0,753.0,rural,0.25,approved,No,"<4,800","600-1,199",61-65,3224.0,0,1
3329,59,Saloon,3175.0,507.0,urban,0.15,approved,No,"<4,800",<600,56-60,2668.0,0,1
3326,32,SUV,6914.0,670.0,urban,0.25,approved,No,"4,800-7,199","600-1,199",31-35,6244.0,0,1
3323,20,Saloon,6619.0,1037.0,rural,0.15,approved,No,"4,800-7,199","600-1,199",18-20,5582.0,0,1
3322,54,SUV,5894.0,586.0,urban,0.1,approved,No,"4,800-7,199",<600,51-55,5308.0,0,1
3321,42,Convertible,21289.0,1422.0,rural,0.1,approved,No,"19,200-21,599","1,200-1,799",41-45,19867.0,0,1
3320,57,Saloon,5436.0,789.0,urban,0.15,approved,Yes,"4,800-7,199","600-1,199",56-60,4647.0,1,1
3318,61,SUV,10024.0,811.0,urban,0.2,approved,Yes,"9,600-11,999","600-1,199",61-65,9213.0,1,1
3314,31,Convertible,24245.0,836.0,urban,0.05,approved,No,">=24,000","600-1,199",31-35,23409.0,0,1
3312,27,Saloon,5955.0,1423.0,urban,0.25,approved,No,"4,800-7,199","1,200-1,799",26-30,4532.0,0,1
3310,29,Saloon,3026.0,625.0,rural,0.0,declined,N/A,"<4,800","600-1,199",26-30,2401.0,0,0
3309,58,SUV,2935.0,1623.0,rural,0.2,approved,No,"<4,800","1,200-1,799",56-60,1312.0,0,1
3308,28,Saloon,13114.0,518.0,rural,0.25,approved,No,"12,000-14,399",<600,26-30,12596.0,0,1
3305,36,Convertible,15074.0,1776.0,rural,0.2,approved,No,"14,400-16,799","1,200-1,799",36-40,13298.0,0,1
3298,58,Convertible,17723.0,1144.0,rural,0.1,approved,No,"16,800-19,199","600-1,199",56-60,16579.0,0,1
3297,58,SUV,16579.0,1636.0,rural,0.2,approved,No,"14,400-16,799","1,200-1,799",56-60,14943.0,0,1
3296,29,Convertible,21981.0,728.0,rural,0.0,declined,N/A,"21,600-23,999","600-1,199",26-30,21253.0,0,0
3294,36,Saloon,3970.0,966.0,urban,0.25,approved,Yes,"<4,800","600-1,199",36-40,3004.0,1,1
3292,46,Saloon,3521.0,1093.0,rural,0.2,approved,No,"<4,800","600-1,199",46-50,2428.0,0,1
3291,50,Saloon,10191.0,1688.0,rural,0.15,approved,No,"9,600-11,999","1,200-1,799",46-50,8503.0,0,1
3290,27,Saloon,4965.0,1460.0,rural,0.15,approved,No,"4,800-7,199","1,200-1,799",26-30,3505.0,0,1
3289,45,SUV,3354.0,1366.0,rural,0.05,approved,No,"<4,800","1,200-1,799",41-45,1988.0,0,1
3288,50,Convertible,25706.0,1447.0,rural,0.0,declined,N/A,">=24,000","1,200-1,799",46-50,24259.0,0,0
3283,60,SUV,2916.0,648.0,rural,0.2,approved,No,"<4,800","600-1,199",56-60,2268.0,0,1
3281,43,SUV,11343.0,1165.0,urban,0.05,approved,Yes,"9,600-11,999","600-1,199",41-45,10178.0,1,1
3279,59,Saloon,3370.0,1201.0,urban,0.15,approved,Yes,"<4,800","1,200-1,799",56-60,2169.0,1,1
3276,24,SUV,11463.0,1178.0,rural,0.25,approved,No,"9,600-11,999","600-1,199",21-25,10285.0,0,1
3272,29,SUV,14698.0,1066.0,rural,0.15,approved,Yes,"14,400-16,799","600-1,199",26-30,13632.0,1,1
3268,45,Saloon,4533.0,944.0,urban,0.25,approved,Yes,"<4,800","600-1,199",41-45,3589.0,1,1
3262,57,Saloon,6198.0,1261.0,rural,0.15,approved,No,"4,800-7,199","1,200-1,799",56-60,4937.0,0,1
3258,28,SUV,11683.0,983.0,urban,0.0,declined,N/A,"9,600-11,999","600-1,199",26-30,10700.0,0,0
3257,65,Saloon,4031.0,1371.0,urban,0.15,approved,No,"<4,800","1,200-1,799",61-65,2660.0,0,1
3254,24,SUV,3372.0,1322.0,rural,0.05,approved,No,"<4,800","1,200-1,799",21-25,2050.0,0,1
3253,64,Saloon,11823.0,1495.0,rural,0.2,approved,No,"9,600-11,999","1,200-1,799",61-65,10328.0,0,1
3250,29,SUV,13427.0,1736.0,rural,0.0,declined,N/A,"12,000-14,399","1,200-1,799",26-30,11691.0,0,0
3239,51,Saloon,11565.0,1188.0,rural,0.2,approved,No,"9,600-11,999","600-1,199",51-55,10377.0,0,1
3238,38,SUV,10347.0,1338.0,urban,0.05,approved,No,"9,600-11,999","1,200-1,799",36-40,9009.0,0,1
3237,58,Saloon,15398.0,737.0,urban,0.15,approved,Yes,"14,400-16,799","600-1,199",56-60,14661.0,1,1
3236,51,Convertible,21025.0,1315.0,rural,0.25,approved,No,"19,200-21,599","1,200-1,799",51-55,19710.0,0,1
3233,62,Saloon,7438.0,1031.0,rural,0.25,approved,No,"7,200-9,599","600-1,199",61-65,6407.0,0,1
